,news_text,category
405,"산기협, 긴급 실태조사 결과 발표기업들 R&D 위한 정부 지원 요청 러시아·우크라이나 전쟁으로 인한 피해 발생 유형. 산기협 제공[파이낸셜뉴스] 러시아와 우크라이나의 전쟁으로 기업 10곳 중 6곳이 연구개발(R&D)과 관련해 원자재 수급 차질, 거래·생산 차질, 기술협력 활동 차질 등 직간접적인 피해를 입고 있는 것으로 나타났다. 또한 피해기업 중 67.5%는 R&D활동에 부정적 영향을 받고 있어 정부의 선제적 대응책이 필요하다는 주장이 제기됐다.   한국산업기술진흥협회는 지난 10일부터 15일까지 기업연구소를 보유한 기업을 대상으로 '러시아·우크라이나 전쟁 관련 R&D기업 피해' 실태조사를 진행했다고 17일 밝혔다. 기업들은 정부가 R&D활동을 위한 긴급 자금지원과 추가적 세액공제 등에 나서야 한다고 요청했다.   마창환 산기협 상임부회장은 ""러시아와 우크라이나는 우수한 기초기술을 보유한 나라로, 최근 기술상담회 등 우리 기업들과의 기술협력이 확대되고 있는 지역""이라며 ""이번 사태가 악화되면서 관련 기업의 R&D추진에 타격이 예상되므로 정부 차원의 선제적인 대응이 필요하다""고 말했다.   이번 조사에 응답한 기업 333곳 중 194곳(58.3%)은 직·간접적 피해를 받고 있다고 답했다. 그 피해는 우크라이나와의 관계에서보다는 주로 러시아와의 관계에서 발생하는 것으로 분석됐다.   조사결과에 따르면, 피해 기업의 80.9%는 매출, 생산 등 직접적 피해를 받고 있으며, 19.1%는 기술자 교류 등의 간접적 피해를 입고 있다.   또한 피해 기업의 44.1%는 러시아와의 거래 관계에서 피해를 받았으며, 15.1%는 우크라이나와의 거래에서, 9.2%는 양국 모두와의 거래에서 피해를 받고 있다. 31.5%는 러시아·우크라이나 이외의 벨라루스, 중앙아시아 등 인접국과의 거래에서 간접적 영향을 받고 있는 것으로 나타났다.    피해기업 R&D 활동 지원을 위한 지원정책. 산기협 제공  이와함께 피해 발생 유형별로는 원자재 가격 및 수급문제(27.2%), 거래제한 및 생산차질 피해(26.0%), 결제·환차손 피해(16.7%), 수출입 등 협상 중단(12.1%) 등이다.   이와더불어 피해 응답기업의 67.5%는 기업의 R&D 활동이 위축될 것이라고 응답했다. 그 원인으로는 경영환경 악화에 따른 R&D 투자 활동 위축과 기술협력 활동의 차질 등으로 분석된다.   피해 기업들은 정부의 R&D 지원책으로 긴급 R&D 자금지원(40.4%), 추가 R&D 세액공제 지원(30.4%), 시험용 부품·재료 공급 지원(18.7%), 기술협력 활동 관련 지원(7.6%) 등을 요청했다. 특히, 기술협력 활동 지원사항으로 기술상담회 취소에 따른 새로운 기술협력 파트너 물색 지원, 제재조치 상황하에서도 러시아와 공동연구사업 추진방안 강구 등을 요청했다.",IT/과학
406,"신용현 전 국민의당 의원이 17일 대통령직인수위원회 대변인에 임명됐다. 신용현 전 의원실 제공   신용현 전 국민의당 의원이 17일 대통령직인수위원회 대변인에 임명됐다.  김은혜 윤석열 당선인 대변인은 이날 브리핑을 통해 이 같은 대변인단 인선을 발표했다. 김 대변인은 신 전 의원에 대해 “정책적 역량과 국민에게 윤석열 정부의 새로운 인수위 구상을 정확하게 전달하고 기자들과 접점을 마련하는 데 있어 이만한 적임자가 없다고 판단했다”고 소개했다.  신 대변인은 서울 출생으로 연세대 물리학과를 졸업하고 같은 학교 대학원에서 고체물리학 석사 학위를 받았다. 충남대에서 물리학 박사 학위를 받고 한국표준과학연구원에서 연구원으로 일하다 2014~2016년에는 표준연 원장을 역임했다. 과학기술부 여성과학기술정책 자문위원과 국가과학기술위원회 운영위원회 위원, 제9대 대한여성과학기술인회장, 교육과학기술부장관 정책자문위원도 거쳤다.   신 대변인은 20대 총선에서 국민의당 소속 비례의원 1번으로 국회에 입성했다. 19대 대선 안철수 대선후보 중앙선거대책위 최고위원, 국민의당 수석대변인, 바른미래당 공동수석대변인을 지냈다.   신 대변인과 함께 일할 인수위 수석 부대변인에 원일희 전 SBS 논설위원과 최지현 변호사를 임명했다.",IT/과학
407,"이달 말 최신 검수장비 'VIZEN EX' 공개 예정파마고라 플러스 2022.한미사이언스의 자회사 제이브이엠은 프랑스에서 열린 국제약국용품박람회 '파마고라 플러스 2022'에 참가했다고 17일 밝혔다. 전자동 정제 분류 및 포장시스템(ATDPS), 전자동 의약품 검수솔루션(VIZEN), 전자동 조제 커팅 및 와인딩 시스템(WIZER) 등을 선보였다.  올해 34년째를 맞이한 파마고라는 400여곳의 기업이 참여하는 유럽 최대 제약산업 전시회 중 하나란 설명이다. 세계 각지 기업들이 참가해 약국 관련 제품 및 장비의 최신 흐름을 선보인다. 이번 전시회에는 네덜란드에 위치한 제이브이엠 유럽법인(JVM EU)이 참가했다.제이브이엠 관계자는 “최근 의약품 자동조제기 'NSP'가 북유럽 조제공장형 약국에 성공적으로 안착한 바 있으며, 코로나19 영향으로 제이브이엠 자동화 장비에 대한 수요도 증가하는 추세""라며 ""비대면 원격 의료 및 의약품 온라인 배송이 확대되고 있는 해외에 맞춤형 장비를 출시함으로써 경쟁력이 커질 것으로 기대한다""고 말했다.제이브이엠은 오는 22일부터 사흘간 스페인 약학회가 진행하는 '인파르마 마드리드 2022'와, 24~27일 열리는 호주 'APP 2022'에도 참가해 신제품 'VIZEN EX'를 공개한다. 현장에서 약사들에게 VIZEN EX 시연 행사를 하고, 현지 대리점 사무소에서는 유지보수 관리 교육을 진행한다.VIZEN EX는 기존 장비보다 효율이 약 5배 개선된 검사 솔루션이다. 처방전과 연동해 조제된 파우치를 분당 400포까지 검사·분석할 수 있다는 설명이다. 한민수 기자",IT/과학
408,만성질환용 상업화 물량에스티팜은 유럽 소재 글로벌 제약사와 806억6700만원 규모의 공급계약을 체결했다고 17일 밝혔다. 만성질환 올리고핵산 치료제 원료의약품의 상업화 물량에 대한 것이다. 이번 계약 규모는 2020년 매출의 65% 수준이다. 계약기간은 내년 1월3일까지다. 한민수 기자,IT/과학
409,"""불량 최소화하며 대량 소자 균일 제작하는 원천기술 확보""화학흡착 나노전사공정 개념도[한국기계연구원 제공. 재판매 및 DB 금지]    (대전=연합뉴스) 김준호 기자 = 한국기계연구원은 세계 최초로 접착제가 필요 없는 화학흡착 나노 전사 기술을 개발해 나노 광소자를 대량 생산하는 데 성공했다고 17일 밝혔다.    연구진은 20㎚(1㎚는 10억분의 1ｍ) 두께 금을 기판에 올려놓고 특정 힘·온도로 압력을 가하면 발생하는 화학흡착 현상을 이용했다.     화학흡착이 발생할 때 금 박막과 기판 사이에 접착력이 생기면서 금 박막이 기판으로 옮겨지는 원리다.    지금까지는 구조체와 기판 사이 접착제 때문에 반드시 고가의 건식 식각(화학약품의 부식작용을 응용한 표면 가공 방법) 공정이 필요했지만, 이 기술을 활용하면 경제적인 습식 식각 공정인 금속 화학 식각(MAC etch)을 할 수 있다.    MAC etch 공정은 금과 같은 금속 촉매를 이용한 습식 화학식각 공정으로, 식각 용액에 담긴 기판과 금속 촉매 간 산화환원 반응으로 기판을 가공할 수 있다.    연구진은 ""불량을 최소화하면서 대량의 소자를 균일하게 제작할 수 있는 원천기술을 확보했다""며 ""앞으로 나노LED, 나노태양전지, 차세대 배터리 등을 대량 제조하는 기술을 개발할 계획""이라고 말했다.    연구 성과는 나노분야 저명 학술지인 'ACS NANO' 16호에 게재됐다.    kjunho@yna.co.kr",IT/과학
410,"질병청 코로나19 정례브리핑이상원 중앙방역대책본부 역학조사분석단장이 10일 오후 충북 청주시 질병관리청에서 신종 코로나바이러스 감염증(코로나19) 정례 브리핑을 하고 있다./연합뉴스        코로나19 오미크론 변이 감염자가 증상이 나타난 이후 최장 8일까지 감염성 바이러스를 배출한다는 정부 조사 결과가 17일 나왔다. 코로나에 감염되면 7일 동안 자가 격리하도록 하고, 3일은 수동감시하는 체제다.중앙방역대책본부(방대본) 이상원 역학조사분석단장은 이날 코로나19 정례 브리핑에서 “(오미크론에 감염된 환자의) 증상 발현된 후 14일 이내, 총 558건 검체를 대상으로 전파 가능성을 조사한 결과 감염성 바이러스가 배출되는 최대 기간은 증상 발현 후 최대 8일까지인 것으로 나타났다”라고 말했다.이 단장은 이에 대해 “배양이라는 것은 바이러스가 살아있을 수 있다는 것을 의미한다”며 “8일까지는 배양이 되고 9일 이후에는 배양이 되지 않았다”고 설명했다.현재 방역 체계에서는 코로나에 확진되면 7일 동안 자가격리하도록 하고, 3일은 수동감시하도록 한다. 이에 대해 이 단장은 “대부분 (바이러스가 살아있는 기간은) 7일 정도였고, 8일의 경우에도 접종을 맞은 분, 대부분의 경우 감염력을 약하게 보는 정도로 위험은 크지 않다”며 “7일 격리와 나머지 며칠을 일반 주시하면 사회적으로 감염 위험은 거의 없다”고 말했다.이 단장은 “미접종군의 배양양성률은 53%로 백신접종군의 양성률 34% 대비 1.56배 높게 나타났다”며 “백신접종 효과에 따른 접종자의 바이러스 전파 가능성이 미접종자에 비해 감소했음을 뜻한다”고 설명했다. 다만 백신접종군과 미접종군 사이에 감염 가능한 수준의 바이러스 배출 기간에는 차이가 없는 것으로 조사됐다.",IT/과학
411,"임상 1상 허가 목표코아스템은 2022년도 범부처재생의료개발사업 중 재생의료 치료제 확보 기술 분야에 선정됐다고 17일 밝혔다. 이번 사업은 과학기술정보통신부와 보건복지부가 임상 연계를 통한 재생의료 치료제 및 기술 확보를 위해 추진한다. 코아스템은 최종 계약 체결 이후 2년에 걸쳐 총 8억7500만원의 연구비를 지원받게 된다.  코아스템은 시신경 척수염 질환에 대한 신규 동종 줄기세포치료제 확보에 주력할 예정이다. 서울대 신경과의 권영남 교수와 한상배 충북대 교수가 연구에 참여한다. 2023년 이내 임상 1상 허가를 위한 데이터 확보에 힘을 보탠다.  코아스템은 앞서 서울대와 함께 치료목적사용승인을 통해 두 차례 투약을 진행했다. 줄기세포 치료를 통해 환자의 상태가 개선됨에 따라 시신경 척수염 질환에 대한 신경 재생 치료제로서의 가능성을 확인할 수 있었다는 설명이다. 시신경 척수염은 시신경이나 척수에 자가면역성 염증이 발생하는 질환이다. 눈 뒤쪽의 시신경에 염증이 시작돼 시력이 저하되거나 시야가 흐려지고 통증이 나타난다. 염증이 척수에 발생할 경우 사지마비나 호흡곤란 등 장애를 초래하기도 한다. 우리나라 시신경 척수염 환자는 10만명당 2~3명에게 발생하고 있다. 국내 환자가 2015년 576명에서 2019년 1499명으로 매년 20% 가까이 증가하고 있는 추세다.김경숙 코아스템 대표는 ""유의미한 결과를 만들어 낼 수 있도록 최선을 다할 것""이라고 말했다.한민수 기자",IT/과학
412,"씨젠 미국법인 의과학부문 총괄 글렌 핸슨 박사 [사진 제공 = 씨젠] 분자진단 전문기업 씨젠이 미국 법인 의과학부문을 총괄할 바이오 임상 전문가 글렌 핸슨 박사를 영입했다.17일 씨젠에 따르면 핸슨 박사는 씨젠이 '미국 사업 본격화'를 선언한 이후 두번째로 영입한 현지 전문가다. 씨젠은 지난달 미국 법인장으로 분자진단 전문가 리처드 크리거를 선임한 바 있다. 핸슨 박사는 캐나다 서스캐처원 대학에서 미생물학과 면역학을 전공한 뒤 이 대학원에서 임상 미생물학 박사 학위를 받았다.  분자진단·바이오 임상 분야 전문가로 최근까지 미국 미네소타주 종합병원 헤네핀 카운티 메디컬센터에서 분자진단 랩 디렉터로 근무하며 경험을 쌓았다.핸슨 박사는 수십 년의 경험과 네크워크를 바탕으로 의료·과학 분야 전문가가 참여하는 자문단을 구성하고, 임상적 유용성을 기반으로 한 제품들을 기획해 상업화에 속도를 낼 예정이다.  씨젠의 기존 제품군에 대한 미국 식품의약국(FDA) 인·허가와 임상에 대해서도 미국 시장 상황에 맞는 전략을 제시할 계획이다. 리차드 크리거 씨젠 미국 법인장은 ""앞으로 핸슨 박사는 씨젠의 다양한 제품들이 미국 내에서 상업화되도록 하고, 미국 의료계 네트워크는 물론 연구 기관과의 전략적 파트너십을 강화하는 역할을 맡으며 씨젠의 본격적인 미국 사업을 도울 것""이라고 말했다.핸슨 박사는 ""디지털 기반의 '분자진단 플랫폼'을 구축한다는 씨젠의 변화를 함께 이끌고, 코로나19는 물론 다양한 비코로나 분야로 제품 포트폴리오를 확장하는 데 힘쓰며 환자의 건강 증진에 기여할 것""이라고 했다.씨젠 미국 법인에는 이달 말 재무 총괄(CFO)도 새로 합류한다. 회사는 이를 통해 기존 판매 법인 역할을 넘어 현지 연구·개발(R&D)부터 생산·구매·재무까지 담당하는 조직 구조를 갖추고 미국 사업을 본격 추진해 나간다는 계획이다.",IT/과학
413,"한국공학한림원 대상에 현택환 서울대 화학생물공학부 석좌교수(왼쪽), 젊은공학인상에 김익재 한국과학기술연구원 AI·로봇연구소장(가운데), 노준석 포스텍 화학공학과 교수가 선정됐다. 한국공학한림원 제공.    현택환 서울대 화학생물공학부 석좌교수가 한국공학한림원 대상을 받는다. 젊은공학인상 수상자로는 김익재 한국과학기술연구원(KIST) AI·로봇연구소장, 노준석 포스텍 화학공학과 교수가 선정됐다.   한국공학한림원은 17일 제26회 한국공학한림원 대상 및 젊은공학인상 수상자를 발표했다. 한국공학한림원 대상은 우수공학기술인을 발굴하고 우대함으로써 기술 문화를 확산시키고, 국가 경제발전 기반을 구축하기 위하여 1996년도에 제정돼 올해 26회째다. 매년 공학과 관련된 기술, 연구, 교육 및 경영의 부문에서 대한민국의 산업 발전에 크게 기여한 공학기술인을 선정해 시상하고 있다.   대상을 수상한 현택환 석좌교수는 세계최초로 저렴하고 안전한 금속염을 서서히 가열해 크기 분리과정 없이 균일한 나노입자를 대량으로 합성하는 승온법을 개발해 나노기술 분야에서 한국이 선도국가로 자리매김하는 데 크게 공헌했다. 이 기술은 세계적으로 균일 나노입자의 표준 제조방법으로 인정받아 널리 활용되고 있다.  젊은공학인상 수상자인 김익재 소장은 세계최초로 인공지능(AI) 기반 5세∼80세까지 나이변환이 가능한 3D 몽타주·얼굴인식 기술을 국내 독자기술로 개발해 과학치안 분야 기술 고도화에 기여했다. 이 기술은 경찰청 실종아동과 범죄자 수색 도입, 영화 산업의 디지털 액터 기술 국산화 등 다양한 분야에 응용되고 있다.  젊은공학인상 수상자인 노준석 교수는 세계최초로 100나노미터(nm·1나노미터는 10억분의 1m)급 3차원(3D) 금속 프링팅 기술을 통해 가시광선용 3D 카이랄 메타물질 나노구조 제작을 가능하게 하는 혁신적 공정 기술을 개발했다. 카이랄성은 왼손과 오른손처럼 구조와 모양이 똑같이 생겼지만 마치 거울에 비친 듯이 반대 방향을 향하고 있어 서로 겹쳐질 수 없는 분자구조를 말한다. 노 교수는 또 나노 사이즈 카이랄 입자 합성을 통한 광특성과 컬러 구현을 통한 차세대 디스플레이 원천기술을 개발하는 등 국내 메타물질 분야의 위상을 높이는 데 크게 기여했다.    대상 수상자 1인에게는 회장 명의 상패와 함께 부상으로 상금 2억원, 젊은공학인상 수상자 2인(산업계·학계 각 1인)에게는 각각 상패와 상금 1억원을 수여한다. 기존 대상 상금 1억원, 젊은공학인상 상금 5000만원이었으나, 올해는 매년 상금을 출연하는 귀뚜라미문화재단에서 2배씩 증액했다. 시상식은 22일 서울 중구 웨스틴조선호텔에서 열릴 예정이다. ",IT/과학
414,"벌써 인사 얘기가 나온다. 새 정부 출범을 위한 발걸음을 이제 막 뗀 가운데 전국 곳곳의 기관장 거취가 불안하다는 소리가 들린다. 새 정부가 들어설 때마다 불거지는 '물갈이' 얘기다. 마냥 나쁘게만 볼 수 없는 일이다. 대통령 당선인의 구상에 발맞춰 줄 이를 기용하는 것이다. 향후 정책 수행과 공약 달성에 도움이 된다. 다만 '전 정권 지우기' 식의 물갈이는 없었으면 하는 것이다. 특히 과학기술 분야에서는 지양돼야 한다.그동안은 그렇지 못했다. 이명박 정권 초에는 출연연 기관장의 임기와 상관없이 '일괄 사표'를 내라는 통보를 받았고, 사표는 대거 수리됐다. 전 정권 임명 기관장과 기관에 대한 감사도 거듭됐다. 지금까지도 기억될 정도로 큰 파문이 일었고, 정부에 대한 비판 목소리가 높았다. 뒤를 이은 박근혜 정부 초기에도 관련 사례가 이어졌다.구태와는 이별할 것으로 여겼던 현 정부도 다름없었다. 과기계에서도 이른바 '친박' 인사가 대거 찍혀 나갔다. 이들을 대상으로 '표적 감사'로 보이는 행태도 많았다. 수많은 이가 직을 버렸고, 끝내 남은 이들은 쥐 죽은 듯 지냈다. 거듭돼선 안 되는 일이다. 흔히 과학기술은 정치로부터 독립돼야 한다고 말한다. 정치적 안배로 인사를 비롯한 기관의 앞날을 정한다면 참된 과학기술 발전을 이룰 수 없을 것이다. 기관 운영도 여타 분야와는 다른 '특수성'이 있다고 분류한다.연구개발(R&D)은 씨앗을 뿌리는 일이다. 성과가 당장 나오지 않는다. 임기 보장이 이뤄지지 않는다면 기관장은 단기 성과 창출에 매몰될 수밖에 없다. 중장기 원천 연구, 더 먼 미래를 내다본 기획이 싹틀 여지가 사라진다. 무리한 감사, 사임 요구는 기관장 개인은 물론 조직 전반을 위축시킨다. 사임 후에는 새로운 기관장이 오기까지 내부 업무 공백과 혼란도 야기된다. 이달 마무리되는 김명준 한국전자통신연구원(ETRI) 원장, 박원석 한국원자력연구원 원장 사례부터 이목을 끈다. 이들은 중장기 R&D 강화를 취지로 개정된 법률에 따라 평가받았고, 연임 조건을 충족시켰다.물론 조건 충족이 연임 확정을 의미하는 것은 아니다. 일부 반대 목소리도 있다. 연임 대신 공모가 이뤄질 수 있다. 다만 관련 논의가 전혀 이뤄지지 않고 멈춰 있는 것이 문제다. 통상 출연연 기관장 선임 관련 논의는 임기 만료 3개월 전부터 시작된다. 결과 향방에 따라 과기계에 대한 물갈이 시작점으로 여겨질 수도 있다. 과기 분야를 다루는 기자로서 두 번째 새 정부를 맞는다. 이번 정부는 전과 같을까, 다를까. 지켜볼 일이다.",IT/과학
415,"질병청 코로나19 정례브리핑 “백신 접종자, 오미크론 감염되더라도 전파 가능성 낮아”이상원 중앙방역대책본부 역학조사분석단장이 10일 오후 충북 청주시 질병관리청에서 신종 코로나바이러스 감염증(코로나19) 정례 브리핑을 하고 있다. /연합뉴스        코로나19 백신을 2차례 이상 접종한 접종완료자는 미접종자에 비해 바이러스 전파력이 낮다는 정부 연구 결과가 17일 나왔다.중앙방역대책본부(방대본)는 오미크론 변이 감염자에게서 얻은 검체 558건을 조사한 결과, 오미크론 변이 바이러스를 배양할 수 있는 기간이 증상 발생 뒤 최대 8일이었다고 밝혔다. 오미크론 변이에 감염됐더라도 증상이 나타난 뒤 8일이 지나면 감염성 바이러스가 배출되지 않는다는 것이다.미접종자로부터 얻은 검체는 바이러스 배양 양성률(배양에 성공할 확률)은 53%로, 접종자 검체에서 확인한 배양 양성률(34%)의 1.56배 수준으로 나타났다.이상원 방대본 역학조사분석단장은 “백신 접종 효과에 따라 접종자의 바이러스 전파 가능성이 미접종자에 비해 감소했다는 것”이라며 “백신을 접종하면 감염되더라도 중증이나 사망 가능성이 크게 낮아질 뿐 아니라 다른 사람을 감염시킬 가능성도 함께 감소하게 된다”고 말했다.",IT/과학
416,"기업연구소 보유 기업 대상 조사, 원자재 수급과 생산 차질 등 애로러시아와 우크라이나 전쟁 때문에 기업연구소 보유 기업의 58.3%가 원자재 수급과 거래·생산 활동, 기술협력에 차질을 빚는 등 직간접 피해를 받고 있는 것으로 나타났다. 피해를 입은 R&D기업의 67.5%는 연구개발(R&D) 활동이 위축될 것으로 예상했다.17일 한국산업기술진흥협회(회장 구자균)는 333개 회원사를 대상으로 실시한 러시아-우크라이나 전쟁 관련 R&D기업 피해 실태조사를 바탕으로 이같은 결과를 발표하며 ""피해 기업의 R&D 활동을 지원하기 위해 정부가 긴급 R&D 자금 지원, 추가 R&D 세액공제 등에 나서야 한다""고 요청했다.조사에 따르면, 피해 응답기업의 80.9%는 매출과 생산 등에서 직접적 피해를 받고 있으며, 19.1%는 기술자 교류 등의 간접 피해를 입고 있는 것으로 나타났다.러시아·우크라이나 전쟁으로 인한 피해 발생 유형 (자료=산기협)피해 응답기업의 44.1%는 러시아와의 거래 관계에서 피해를 받았으며, 15.1%는 우크라이나와의 거래에서, 9.2%는 양국 모두와의 거래에서 피해가 있다고 답했다. 31.5%는 러시아·우크라이나 외 벨라루스, 중앙아시아 등 인접국과의 거래에서 간접적 영향을 받고 있는 것으로 나타났다.피해 발생 유형은 '원자재 가격 및 수급문제'(27.2%), '거래제한 및 생산차질 피해'(26.0%)가 가장 컸고, '결제·환차손 피해'(16.7%)와 '수출입 등 협상 중단'(12.1%) 등이 뒤를 이었다.피해 응답기업의 67.5%는 경영환경 악화에 따른 R&D 투자 활동 위축과 기술협력 활동 차질 등으로 기업의 R&D 활동이 위축될 것이라고 내다봤다. 피해 기업들은 정부의 R&D 지원책으로 '긴급 R&D 자금지원'(40.4%), '추가 R&D 세액공제 지원'(30.4%) 등을 요청했다.피해기업 R&D 활동 지원을 위해 요청하는 지원정책 (자료=산기협)마창환 산기협 상임부회장은 ""러시아와 우크라이나는 우수한 기초기술을 보유한 나라이며 최근 기술상담회 등 우리 기업들과의 기술 협력이 확대되고 있는 지역""이라며 ""이번 사태가 악화되면서 관련 기업의 R&D추진에 타격이 예상되므로 정부 차원의 선제적 대응이 필요하다""고 밝혔다.",IT/과학
417,"▲ 김종길씨 별세, 박원길(휴온스 상무)씨 장인상 = 15일, 화정명지병원 장례식장 특9호실, 발인 20일 오전 6시 30분. ☎ 031-810-5444 (서울=연합뉴스)",IT/과학
418,"세계 물의 날 기념 지하수 심포지엄[한국지질자원연구원 제공. 재판매 및 DB 금지]    (대전=연합뉴스) 김준호 기자 = 한국지질자원연구원은 오는 21일 제주에서 '뉴 노멀 시대의 지하수'를 주제로 '세계 물의 날 기념 지하수 심포지엄'을 개최한다고 17일 밝혔다.    제주도 유튜브(Youtube)를 통해 생중계되는 이 행사에서는 기후 위기에 대응하는 지하수의 역할, 지능형 지하수 관리, 지속 가능한 지하수에 관한 토론 등을 통해 지하수의 중요성을 재조명하고, 효율적인 지하수 개발과 체계적인 보전·관리 방안 등을 논의한다.    이평구 원장은 ""지하수는 우리가 당면한 기후 위기 대응은 물론 안정적인 수자원 확보를 위한 핵심 연구 자원이다""라며 ""앞으로 숨겨진 지하수의 가치증대를 위한 연구지원을 강화해 미래 세대를 위한 기후변화 대응 해결에 앞장서겠다""고 말했다.    kjunho@yna.co.kr",IT/과학
419,"질병관리청 코로나19 정례브리핑의료기관 전문가용 신속항원 검사로도 코로나19 확진 판정을 받을 수 있게 됨에 따라 17일 오후 광주 북구 상시선별진료소가 비교적 한산한 모습을 보이고 있다./광주 북구청 제공        17일 0시 기준 신규 확진자 수가 60만명대로 집계된 것은 전날(16일) 발표된 신규 확진자 집계에서 약 7만명이 누락된 것이 되늦게 포함된 데 따른 것으로 나타났다.중앙방역대책본부(방대본) 이상원 역학조사분석단장은 이날 정례브리핑에서 “전날 확진자 집계가 미진했던 데 대해 사과드린다”며 “발견된 문제점을 빠르게 해결하고 있다. 불편함이 없도록 최선을 다하겠다”고 전했다.방대본은 앞서 이날 0시 기준 신규 확진자는 62만1328명이라고 밝혔다. 이 단장은 “오늘 보고된 62만 명 중 7만명은 전날 통계에서 집계되지 못한 분들이 보고된 것으로서 이를 제외하면 약 55만명 정도의 발생이 보고됐다”고 말했다.이 단장은 “신속항원검사 확진 인정에 따라 신고·보고체계를 단기간에 준비하고 전화시스템을 구축했지만 관련 문제점을 모두 해결하지 못해 집계 지연이 발생했다”고 말했다.앞서 방대본은 지난 14일부터 의료기관에서 전문가용 신속항원검사(RAT)를 통해 양성이 나온 경우도 확진으로 인정하도록 검사체계를 바꾸면서 집계 시스템에 오류가 생기면서 확진자 수가 누락됐다고 설명했다.전산 시스템에서 필수적으로 입력하는 주소 등을 잘못 기입한 의료기관이 있었고, 이런 의료기관에서 신고한 환자 등은 집계 과정에서 제외되면서 수치에 오류가 생겼다는 것이다.이 단장은 이에 대해 “의료기관에서 법정 감염병을 신고하는 일이 흔한 일은 아니다”.며 “이런 상황을 의료기관에 안내하고 있고, 일부는 시스템 변경을 통해 개선해가겠다”고 말했다.",IT/과학
420,"신속 분자진단 기술과 초정밀 크리스퍼 기술 접목랩지노믹스는 진씨커와 감염병 분자진단 키트 공동개발 관련 업무협약(MOU)을 체결했다고 17일 밝혔다. 협약에 따라 양사는 민감도·특이도가 높고 현장진단이 가능한 차세대 신속 코로나19 분자진단키트를 개발할 예정이다.  랩지노믹스는 주력으로 개발 중인 신속 분자진단 기술을 적용해 실시간 유전자증폭(RT-PCR) 장비 없이 현장진단이 가능하고, 검사 시간을 크게 단축시킬 수 있다고 했다.또 진씨커의 초정밀 크리스퍼 유전자 가위 기술을 접목하면 정확한 유전자 진단이 가능해져,  RT-PCR에 근접한 수준의 정확성을 구현할 수 있을 것으로 기대하고 있다. 랩지노믹스 관계자는 “양사의 기술적인 협력으로 현장에서 신속한 진단이 가능하고 정확도도 높일 수 있어, 향후 감염병 진단시장에 새로운 패러다임을 제공할 것”이라며 “민감도와 특이도가 낮은 현재 코로나19 항원진단 키트의 한계를 극복할 수 있을 것으로 기대한다”고 말했다. 김예나 기자",IT/과학
421,"국립생물자원관, 지하 300m 이상 퇴적암층에서 미생물 생존 확인환경부 소속 국립생물자원관은 지난해 6월부터 최근까지 한국지질자원연구원과 공동연구를 통해 1억1천만년전 지하 300m 이상 퇴적암층 시료에서 미생물 생존을 확인하고, 분리·배양에 성공했다고 17일 밝혔다.연구진은 경남 진주시와 대구광역시 소재 퇴적암층 2곳(진주층·대구층)을 750m까지 채굴해 빛과 물, 산소가 없는 가혹한 환경에 살고 있는 미생물을 탐색했다.연구진은 약 1억1천만년 전 생성된 것으로 추정되는 퇴적암층 2곳에서 마이크로바이옴 군집 분석을 통해 933종류(OTU·operational taxonomic unit)의 미생물 존재를 확인, 11종(16 균주)을 배양했다.심부지층 시료 채굴 및 미생물 분리･배양 과정노보스핑고비움과 더마코커스의 고체배양(맨 왼쪽),투과(가운데) 및 주사 전자현미경 사진국립생물자원관 관계자는 “그간 지하 깊은 곳의 특수한 환경에서 사는 미생물 발굴은 시료 확보가 매우 어려워 관련 특수장비와 전문성이 필요하고, 이러한 환경에 사는 미생물 또한 전문적인 배양 방법이 필요하다”고 설명했다.이번에 발견된 11종의 균주 중에서 진주층 338m 지점 시료에서 분리한 ‘노보스핑고비움 아로마티시보란스’와 678m 지점 시료에서 분리한 ‘더마코커스 프로펀디’는 지금까지 우리나라에서 발견되지 않은 미기록종으로 확인됐다.노보스핑고비움은 미국 대서양 연안 깊은 땅속에서, 더마코커스는 태평양 마리아나 해구 심해 진흙에서 분리된 바 있어, 특수 환경에서 주로 서식이 확인된 종들이다.특히, 노보스핑고비움은 난분해성 석유계 환경오염 물질인 다환방향족탄화수소를 분해하는 미생물로 알려져, 환경정화 생물제재로 활용 가능성이 있다.박진영 국립생물자원관 생물자원연구부장은 “이번 연구는 한국지질자원연구원과 공동연구를 통해 쉽게 접하기 힘든 지층 시료에서 미생물자원을 발굴한 성공적인 협업사례”라며 “앞으로도 지속적인 연구를 통해 미탐사 영역에서 자생생물종 확보를 수행할 계획”이라고 밝혔다.",IT/과학
